album_type,href,id,label,name,popularity,release_date,release_date_precision,total_tracks,type,uri,artists.1.external_urls.spotify,artists.1.href,artists.1.id,artists.1.name,artists.1.type,artists.1.uri,available_markets.1,available_markets.2,available_markets.3,available_markets.4,available_markets.5,copyrights.1.text,copyrights.1.type,copyrights.2.text,copyrights.2.type,external_ids.upc,external_urls.spotify,images.1.height,images.1.url,images.1.width,images.2.height,images.2.url,images.2.width,images.3.height,images.3.url,images.3.width,tracks.href,tracks.items.1.artists.1.external_urls.spotify,tracks.items.1.artists.1.href,tracks.items.1.artists.1.id,tracks.items.1.artists.1.name,tracks.items.1.artists.1.type,tracks.items.1.artists.1.uri,tracks.items.1.available_markets.1,tracks.items.1.available_markets.2,tracks.items.1.available_markets.3,tracks.items.1.available_markets.4,tracks.items.1.available_markets.5,tracks.items.1.disc_number,tracks.items.1.duration_ms,tracks.items.1.explicit,tracks.items.1.external_urls.spotify,tracks.items.1.href,tracks.items.1.id,tracks.items.1.is_local,tracks.items.1.name,tracks.items.1.preview_url,tracks.items.1.track_number,tracks.items.1.type,tracks.items.1.uri,tracks.items.2.artists.1.external_urls.spotify,tracks.items.2.artists.1.href,tracks.items.2.artists.1.id,tracks.items.2.artists.1.name,tracks.items.2.artists.1.type,tracks.items.2.artists.1.uri,tracks.items.2.available_markets.1,tracks.items.2.available_markets.2,tracks.items.2.available_markets.3,tracks.items.2.available_markets.4,tracks.items.2.available_markets.5,tracks.items.2.disc_number,tracks.items.2.duration_ms,tracks.items.2.explicit,tracks.items.2.external_urls.spotify,tracks.items.2.href,tracks.items.2.id,tracks.items.2.is_local,tracks.items.2.name,tracks.items.2.preview_url,tracks.items.2.track_number,tracks.items.2.type,tracks.items.2.uri,tracks.items.3.artists.1.external_urls.spotify,tracks.items.3.artists.1.href,tracks.items.3.artists.1.id,tracks.items.3.artists.1.name,tracks.items.3.artists.1.type,tracks.items.3.artists.1.uri,tracks.items.3.available_markets.1,tracks.items.3.available_markets.2,tracks.items.3.available_markets.3,tracks.items.3.available_markets.4,tracks.items.3.available_markets.5,tracks.items.3.disc_number,tracks.items.3.duration_ms,tracks.items.3.explicit,tracks.items.3.external_urls.spotify,tracks.items.3.href,tracks.items.3.id,tracks.items.3.is_local,tracks.items.3.name,tracks.items.3.preview_url,tracks.items.3.track_number,tracks.items.3.type,tracks.items.3.uri,tracks.items.4.artists.1.external_urls.spotify,tracks.items.4.artists.1.href,tracks.items.4.artists.1.id,tracks.items.4.artists.1.name,tracks.items.4.artists.1.type,tracks.items.4.artists.1.uri,tracks.items.4.available_markets.1,tracks.items.4.available_markets.2,tracks.items.4.available_markets.3,tracks.items.4.available_markets.4,tracks.items.4.available_markets.5,tracks.items.4.disc_number,tracks.items.4.duration_ms,tracks.items.4.explicit,tracks.items.4.external_urls.spotify,tracks.items.4.href,tracks.items.4.id,tracks.items.4.is_local,tracks.items.4.name,tracks.items.4.preview_url,tracks.items.4.track_number,tracks.items.4.type,tracks.items.4.uri,tracks.items.5.artists.1.external_urls.spotify,tracks.items.5.artists.1.href,tracks.items.5.artists.1.id,tracks.items.5.artists.1.name,tracks.items.5.artists.1.type,tracks.items.5.artists.1.uri,tracks.items.5.available_markets.1,tracks.items.5.available_markets.2,tracks.items.5.available_markets.3,tracks.items.5.available_markets.4,tracks.items.5.available_markets.5,tracks.items.5.disc_number,tracks.items.5.duration_ms,tracks.items.5.explicit,tracks.items.5.external_urls.spotify,tracks.items.5.href,tracks.items.5.id,tracks.items.5.is_local,tracks.items.5.name,tracks.items.5.preview_url,tracks.items.5.track_number,tracks.items.5.type,tracks.items.5.uri,tracks.limit,tracks.next,tracks.offset,tracks.previous,tracks.total,track_audio_features.1.danceability,track_audio_features.1.energy,track_audio_features.1.key,track_audio_features.1.loudness,track_audio_features.1.mode,track_audio_features.1.speechiness,track_audio_features.1.acousticness,track_audio_features.1.instrumentalness,track_audio_features.1.liveness,track_audio_features.1.valence,track_audio_features.1.tempo,track_audio_features.1.type,track_audio_features.1.id,track_audio_features.1.uri,track_audio_features.1.track_href,track_audio_features.1.analysis_url,track_audio_features.1.duration_ms,track_audio_features.1.time_signature,track_audio_features.2.danceability,track_audio_features.2.energy,track_audio_features.2.key,track_audio_features.2.loudness,track_audio_features.2.mode,track_audio_features.2.speechiness,track_audio_features.2.acousticness,track_audio_features.2.instrumentalness,track_audio_features.2.liveness,track_audio_features.2.valence,track_audio_features.2.tempo,track_audio_features.2.type,track_audio_features.2.id,track_audio_features.2.uri,track_audio_features.2.track_href,track_audio_features.2.analysis_url,track_audio_features.2.duration_ms,track_audio_features.2.time_signature,track_audio_features.3.danceability,track_audio_features.3.energy,track_audio_features.3.key,track_audio_features.3.loudness,track_audio_features.3.mode,track_audio_features.3.speechiness,track_audio_features.3.acousticness,track_audio_features.3.instrumentalness,track_audio_features.3.liveness,track_audio_features.3.valence,track_audio_features.3.tempo,track_audio_features.3.type,track_audio_features.3.id,track_audio_features.3.uri,track_audio_features.3.track_href,track_audio_features.3.analysis_url,track_audio_features.3.duration_ms,track_audio_features.3.time_signature,track_audio_features.4.danceability,track_audio_features.4.energy,track_audio_features.4.key,track_audio_features.4.loudness,track_audio_features.4.mode,track_audio_features.4.speechiness,track_audio_features.4.acousticness,track_audio_features.4.instrumentalness,track_audio_features.4.liveness,track_audio_features.4.valence,track_audio_features.4.tempo,track_audio_features.4.type,track_audio_features.4.id,track_audio_features.4.uri,track_audio_features.4.track_href,track_audio_features.4.analysis_url,track_audio_features.4.duration_ms,track_audio_features.4.time_signature,track_audio_features.5.danceability,track_audio_features.5.energy,track_audio_features.5.key,track_audio_features.5.loudness,track_audio_features.5.mode,track_audio_features.5.speechiness,track_audio_features.5.acousticness,track_audio_features.5.instrumentalness,track_audio_features.5.liveness,track_audio_features.5.valence,track_audio_features.5.tempo,track_audio_features.5.type,track_audio_features.5.id,track_audio_features.5.uri,track_audio_features.5.track_href,track_audio_features.5.analysis_url,track_audio_features.5.duration_ms,track_audio_features.5.time_signature,track_audio_features.6.danceability,track_audio_features.6.energy,track_audio_features.6.key,track_audio_features.6.loudness,track_audio_features.6.mode,track_audio_features.6.speechiness,track_audio_features.6.acousticness,track_audio_features.6.instrumentalness,track_audio_features.6.liveness,track_audio_features.6.valence,track_audio_features.6.tempo,track_audio_features.6.type,track_audio_features.6.id,track_audio_features.6.uri,track_audio_features.6.track_href,track_audio_features.6.analysis_url,track_audio_features.6.duration_ms,track_audio_features.6.time_signature,track_audio_features.7.danceability,track_audio_features.7.energy,track_audio_features.7.key,track_audio_features.7.loudness,track_audio_features.7.mode,track_audio_features.7.speechiness,track_audio_features.7.acousticness,track_audio_features.7.instrumentalness,track_audio_features.7.liveness,track_audio_features.7.valence,track_audio_features.7.tempo,track_audio_features.7.type,track_audio_features.7.id,track_audio_features.7.uri,track_audio_features.7.track_href,track_audio_features.7.analysis_url,track_audio_features.7.duration_ms,track_audio_features.7.time_signature,track_audio_features.8.danceability,track_audio_features.8.energy,track_audio_features.8.key,track_audio_features.8.loudness,track_audio_features.8.mode,track_audio_features.8.speechiness,track_audio_features.8.acousticness,track_audio_features.8.instrumentalness,track_audio_features.8.liveness,track_audio_features.8.valence,track_audio_features.8.tempo,track_audio_features.8.type,track_audio_features.8.id,track_audio_features.8.uri,track_audio_features.8.track_href,track_audio_features.8.analysis_url,track_audio_features.8.duration_ms,track_audio_features.8.time_signature,track_audio_features.9.danceability,track_audio_features.9.energy,track_audio_features.9.key,track_audio_features.9.loudness,track_audio_features.9.mode,track_audio_features.9.speechiness,track_audio_features.9.acousticness,track_audio_features.9.instrumentalness,track_audio_features.9.liveness,track_audio_features.9.valence,track_audio_features.9.tempo,track_audio_features.9.type,track_audio_features.9.id,track_audio_features.9.uri,track_audio_features.9.track_href,track_audio_features.9.analysis_url,track_audio_features.9.duration_ms,track_audio_features.9.time_signature,track_audio_features.10.danceability,track_audio_features.10.energy,track_audio_features.10.key,track_audio_features.10.loudness,track_audio_features.10.mode,track_audio_features.10.speechiness,track_audio_features.10.acousticness,track_audio_features.10.instrumentalness,track_audio_features.10.liveness,track_audio_features.10.valence,track_audio_features.10.tempo,track_audio_features.10.type,track_audio_features.10.id,track_audio_features.10.uri,track_audio_features.10.track_href,track_audio_features.10.analysis_url,track_audio_features.10.duration_ms,track_audio_features.10.time_signature,track_audio_features.11.danceability,track_audio_features.11.energy,track_audio_features.11.key,track_audio_features.11.loudness,track_audio_features.11.mode,track_audio_features.11.speechiness,track_audio_features.11.acousticness,track_audio_features.11.instrumentalness,track_audio_features.11.liveness,track_audio_features.11.valence,track_audio_features.11.tempo,track_audio_features.11.type,track_audio_features.11.id,track_audio_features.11.uri,track_audio_features.11.track_href,track_audio_features.11.analysis_url,track_audio_features.11.duration_ms,track_audio_features.11.time_signature,track_streams.1,track_streams.2,track_streams.3,track_streams.4,track_streams.5,track_streams.6,track_streams.7,track_streams.8,track_streams.9,track_streams.10,track_streams.11
album,https://api.spotify.com/v1/albums/6GjwtEZcfenmOf6l18N7T7,6GjwtEZcfenmOf6l18N7T7,XL Recordings,Kid A,73,2000-10-02,day,11,album,spotify:album:6GjwtEZcfenmOf6l18N7T7,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,AR,AU,AT,BE,BO,2000 XL Recordings Ltd,C,2000 XL Recordings Ltd,P,634904078263,https://open.spotify.com/album/6GjwtEZcfenmOf6l18N7T7,640,https://i.scdn.co/image/ab67616d0000b2736c7112082b63beefffe40151,640,300,https://i.scdn.co/image/ab67616d00001e026c7112082b63beefffe40151,300,64,https://i.scdn.co/image/ab67616d000048516c7112082b63beefffe40151,64,https://api.spotify.com/v1/albums/6GjwtEZcfenmOf6l18N7T7/tracks?offset=0&limit=50,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,AR,AU,AT,BE,BO,1,251426,False,https://open.spotify.com/track/2kRFrWaLWiKq48YYVdGcm8,https://api.spotify.com/v1/tracks/2kRFrWaLWiKq48YYVdGcm8,2kRFrWaLWiKq48YYVdGcm8,False,Everything In Its Right Place,https://p.scdn.co/mp3-preview/d6d2556bf783e481173a71c460fa113832295519?cid=0a13ffb14fd0485c925d926efc9f0ca3,1,track,spotify:track:2kRFrWaLWiKq48YYVdGcm8,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,AR,AU,AT,BE,BO,1,284506,False,https://open.spotify.com/track/3QDahKSqLwYJYQRbILdzS6,https://api.spotify.com/v1/tracks/3QDahKSqLwYJYQRbILdzS6,3QDahKSqLwYJYQRbILdzS6,False,Kid A,https://p.scdn.co/mp3-preview/014eb6ec0d23554b9344d404ace14e505ebe3a9a?cid=0a13ffb14fd0485c925d926efc9f0ca3,2,track,spotify:track:3QDahKSqLwYJYQRbILdzS6,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,AR,AU,AT,BE,BO,1,351693,False,https://open.spotify.com/track/4Wgj6jzoI2gYlumXdYAB8U,https://api.spotify.com/v1/tracks/4Wgj6jzoI2gYlumXdYAB8U,4Wgj6jzoI2gYlumXdYAB8U,False,The National Anthem,https://p.scdn.co/mp3-preview/02436a05ae73fb738815f61531b02d798a571d10?cid=0a13ffb14fd0485c925d926efc9f0ca3,3,track,spotify:track:4Wgj6jzoI2gYlumXdYAB8U,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,AR,AU,AT,BE,BO,1,356333,False,https://open.spotify.com/track/2rtGaCAeYtmcIvuZsvgTf6,https://api.spotify.com/v1/tracks/2rtGaCAeYtmcIvuZsvgTf6,2rtGaCAeYtmcIvuZsvgTf6,False,How to Disappear Completely,https://p.scdn.co/mp3-preview/7236209a1042a9508b66d02bd18deed9bfd4bb99?cid=0a13ffb14fd0485c925d926efc9f0ca3,4,track,spotify:track:2rtGaCAeYtmcIvuZsvgTf6,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,AR,AU,AT,BE,BO,1,222600,False,https://open.spotify.com/track/4LrfsgQ5AGouvH3PlxW2PC,https://api.spotify.com/v1/tracks/4LrfsgQ5AGouvH3PlxW2PC,4LrfsgQ5AGouvH3PlxW2PC,False,Treefingers,https://p.scdn.co/mp3-preview/932f353c5714ac804b1e0ae60eac5ebd2e61f699?cid=0a13ffb14fd0485c925d926efc9f0ca3,5,track,spotify:track:4LrfsgQ5AGouvH3PlxW2PC,50,None,0,None,11,0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,audio_features,2kRFrWaLWiKq48YYVdGcm8,spotify:track:2kRFrWaLWiKq48YYVdGcm8,https://api.spotify.com/v1/tracks/2kRFrWaLWiKq48YYVdGcm8,https://api.spotify.com/v1/audio-analysis/2kRFrWaLWiKq48YYVdGcm8,251427,5,0.63,0.428,5,-15.52,1,0.0358,0.262,0.852,0.278,0.159,112.923,audio_features,3QDahKSqLwYJYQRbILdzS6,spotify:track:3QDahKSqLwYJYQRbILdzS6,https://api.spotify.com/v1/tracks/3QDahKSqLwYJYQRbILdzS6,https://api.spotify.com/v1/audio-analysis/3QDahKSqLwYJYQRbILdzS6,284507,4,0.488,0.754,2,-8.552,1,0.0378,0.00237,0.851,0.224,0.388,91.517,audio_features,4Wgj6jzoI2gYlumXdYAB8U,spotify:track:4Wgj6jzoI2gYlumXdYAB8U,https://api.spotify.com/v1/tracks/4Wgj6jzoI2gYlumXdYAB8U,https://api.spotify.com/v1/audio-analysis/4Wgj6jzoI2gYlumXdYAB8U,351693,4,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,audio_features,2rtGaCAeYtmcIvuZsvgTf6,spotify:track:2rtGaCAeYtmcIvuZsvgTf6,https://api.spotify.com/v1/tracks/2rtGaCAeYtmcIvuZsvgTf6,https://api.spotify.com/v1/audio-analysis/2rtGaCAeYtmcIvuZsvgTf6,356333,4,0.165,0.146,6,-21.357,1,0.0362,0.827,0.887,0.109,0.0577,134.508,audio_features,4LrfsgQ5AGouvH3PlxW2PC,spotify:track:4LrfsgQ5AGouvH3PlxW2PC,https://api.spotify.com/v1/tracks/4LrfsgQ5AGouvH3PlxW2PC,https://api.spotify.com/v1/audio-analysis/4LrfsgQ5AGouvH3PlxW2PC,222600,3,0.402,0.757,7,-9.931,0,0.0371,0.0496,0.846,0.305,0.573,157.96,audio_features,1FoUsSi9BCTlNt2Vd7V8XA,spotify:track:1FoUsSi9BCTlNt2Vd7V8XA,https://api.spotify.com/v1/tracks/1FoUsSi9BCTlNt2Vd7V8XA,https://api.spotify.com/v1/audio-analysis/1FoUsSi9BCTlNt2Vd7V8XA,315973,4,0.366,0.635,0,-10.544,1,0.032,0.675,0.819,0.135,0.509,88.949,audio_features,0xivCtzVVrdeq32s8EnOO6,spotify:track:0xivCtzVVrdeq32s8EnOO6,https://api.spotify.com/v1/tracks/0xivCtzVVrdeq32s8EnOO6,https://api.spotify.com/v1/audio-analysis/0xivCtzVVrdeq32s8EnOO6,211000,4,0.615,0.931,3,-7.8,1,0.273,0.0352,2.23e-05,0.0915,0.525,137.544,audio_features,1W5XugQJGhnSATMI5n002M,spotify:track:1W5XugQJGhnSATMI5n002M,https://api.spotify.com/v1/tracks/1W5XugQJGhnSATMI5n002M,https://api.spotify.com/v1/audio-analysis/1W5XugQJGhnSATMI5n002M,309093,3,0.646,0.462,2,-12.124,1,0.0319,0.719,0.291,0.34,0.392,142.133,audio_features,4h37RgtBg9iynN3BIL5lFU,spotify:track:4h37RgtBg9iynN3BIL5lFU,https://api.spotify.com/v1/tracks/4h37RgtBg9iynN3BIL5lFU,https://api.spotify.com/v1/audio-analysis/4h37RgtBg9iynN3BIL5lFU,275800,5,0.112,0.13,7,-16.128,1,0.0347,0.921,0.706,0.13,0.0427,90.835,audio_features,4SrRrB27n7fiRkQcPoKfpk,spotify:track:4SrRrB27n7fiRkQcPoKfpk,https://api.spotify.com/v1/tracks/4SrRrB27n7fiRkQcPoKfpk,https://api.spotify.com/v1/audio-analysis/4SrRrB27n7fiRkQcPoKfpk,200483,4,0.369,0.225,7,-16.341,1,0.0654,0.992,0.813,0.106,0.0769,64.655,audio_features,4aeCuOowYXJXrMZsVHZbfF,spotify:track:4aeCuOowYXJXrMZsVHZbfF,https://api.spotify.com/v1/tracks/4aeCuOowYXJXrMZsVHZbfF,https://api.spotify.com/v1/audio-analysis/4aeCuOowYXJXrMZsVHZbfF,52695,3,71,56,58,69,53,58,53,61,52,61,49
